CATEGORY,word,distance
gratitude,hola,0.613091230392456
gratitude,entrada,0.6128237247467041
gratitude,sí,0.6127527952194214
gratitude,antes,0.6124001145362854
gratitude,graciassssssss,0.6119104027748108
gratitude,red,0.6116213798522949
gratitude,necesario,0.6112187504768372
gratitude,seguro,0.6106733679771423
gratitude,muchisismas,0.6106169819831848
gratitude,ellos,0.6103093028068542
gratitude,amigo,0.6094416379928589
gratitude,hace,0.6091970205307007
gratitude,sgracias,0.6091914176940918
gratitude,medio,0.6088300347328186
gratitude,trabajo,0.608712375164032
gratitude,diario,0.6084717512130737
gratitude,punto,0.6082640886306763
gratitude,va,0.6077929139137268
gratitude,interesante,0.6077473163604736
gratitude,gracuas,0.6074211597442627
gratitude,mismo,0.6073092222213745
gratitude,manos,0.6071768999099731
gratitude,graciassssssssss,0.6062696576118469
gratitude,bienvenida,0.6062679886817932
gratitude,igual,0.606211245059967
gratitude,problemas,0.6059237122535706
greeting,hola,1.0
greeting,ey,1.0
greeting,hola,0.81614089012146
greeting,hola,0.8079652190208435
greeting,hola,0.8079652190208435
greeting,ey,0.8079027533531189
greeting,holaaa,0.8057527542114258
greeting,holaaa,0.8057527542114258
greeting,holaa,0.7878261804580688
greeting,holaa,0.7878261804580688
greeting,holaaaaa,0.7688138484954834
greeting,holaaaaa,0.7688138484954834
greeting,holaaaa,0.7574521899223328
greeting,holaaaa,0.7574521899223328
greeting,holaaa,0.7134416103363037
greeting,eyy,0.6842767000198364
greeting,hooola,0.6822389960289001
greeting,olaa,0.6772518157958984
greeting,hey,0.6722466945648193
greeting,eyyy,0.6718936562538147
greeting,holaaaaa,0.6644052267074585
greeting,holaa,0.6637061238288879
greeting,holaaaa,0.6617672443389893
greeting,olaaa,0.6481592655181885
greeting,heyyy,0.6446455717086792
greeting,holaaaaaa,0.6377108693122864
greeting,qtal,0.6285879015922546
greeting,olaaaa,0.6235781311988831
greeting,holaaaaaaa,0.6222724914550781
greeting,heyy,0.6185130476951599
greeting,holaaaaaaaa,0.6164080500602722
greeting,wola,0.6142960786819458
greeting,hoal,0.6133267879486084
greeting,holas,0.6112667918205261
greeting,poz,0.6108664274215698
greeting,oie,0.6084847450256348
greeting,holaaaaaaaaa,0.6052098870277405
greeting,klk,0.604992687702179
greeting,wolas,0.6011416912078857
greeting,wueno,0.5999835729598999
greeting,oyee,0.5911608338356018
greeting,hla,0.5900148153305054
greeting,pmola,0.5892408490180969
greeting,wenas,0.5879811644554138
greeting,javy,0.5825070142745972
greeting,jelou,0.5790466666221619
greeting,ah,0.5787655115127563
greeting,ay,0.5769990086555481
greeting,oks,0.574616551399231
greeting,ahh,0.5741060376167297
greeting,okok,0.5733648538589478
greeting,yesi,0.5722230672836304
greeting,hoola,0.5715518593788147
greeting,amhola,0.5706136226654053
greeting,holis,0.5702468752861023
greeting,okk,0.5699798464775085
greeting,tal,0.5680381655693054
greeting,cyn,0.5666669607162476
greeting,pmhola,0.5640466213226318
greeting,holahola,0.5614770650863647
greeting,hooo,0.5605500340461731
greeting,uy,0.5599615573883057
greeting,uuy,0.559233546257019
greeting,syl,0.5584062933921814
greeting,buueno,0.5583938360214233
greeting,uyy,0.5569023489952087
greeting,soii,0.5560852885246277
greeting,07hola,0.5552940368652344
greeting,xao,0.5541225075721741
greeting,23hola,0.5538865327835083
greeting,taty,0.5536994338035583
greeting,jesi,0.5528192520141602
greeting,ahmm,0.5511250495910645
greeting,jei,0.5495058298110962
greeting,zoy,0.548534095287323
greeting,47hola,0.5479610562324524
greeting,yoi,0.5450860261917114
greeting,oyeee,0.5449970364570618
greeting,chao,0.5439623594284058
greeting,luly,0.5429005026817322
greeting,oyeeee,0.5424906611442566
greeting,58hola,0.5420603156089783
greeting,to2,0.5415322184562683
greeting,55hola,0.5413750410079956
greeting,mmm,0.541226863861084
greeting,bueno,0.5398511290550232
greeting,amm,0.5395316481590271
greeting,milu,0.5389179587364197
greeting,pmhey,0.5388689041137695
greeting,uuu,0.5386294722557068
greeting,aah,0.5383698344230652
greeting,53hola,0.5379918217658997
greeting,roxi,0.5377779603004456
greeting,uh,0.5372582077980042
greeting,eeeee,0.5371217131614685
greeting,caty,0.5370082855224609
greeting,09hola,0.5368631482124329
greeting,soy,0.5362565517425537
greeting,39hola,0.535905122756958
greeting,33hola,0.5347669720649719
greeting,ahhh,0.5345204472541809
greeting,mely,0.5340961217880249
greeting,hoooo,0.5339289307594299
greeting,ooooo,0.5337485671043396
greeting,gabu,0.5337129235267639
greeting,tiooo,0.5334862470626831
greeting,tyo,0.531742513179779
greeting,yeee,0.5316617488861084
greeting,17hola,0.531536877155304
greeting,emm,0.5313436985015869
greeting,kiro,0.5306454300880432
greeting,holita,0.5305985808372498
hedge,pensar,1.0
hedge,pensamiento,1.0
hedge,casi,1.0
hedge,aparente,1.0
hedge,aparentemente,1.0
hedge,aparecer,1.0
hedge,apareció,1.0
hedge,aproximadamente,1.0
hedge,alrededor,1.0
hedge,asumir,1.0
hedge,ficticio,1.0
hedge,afirmar,1.0
hedge,reclamado,1.0
hedge,duda,1.0
hedge,dudoso,1.0
hedge,esencialmente,1.0
hedge,estimar,1.0
hedge,estimado,1.0
hedge,sentir,1.0
hedge,sintió,1.0
hedge,frecuentemente,1.0
hedge,generalmente,1.0
hedge,adivinar,1.0
hedge,indicar,1.0
hedge,indicado,1.0
hedge,probable,1.0
hedge,principalmente,1.0
hedge,puede,1.0
hedge,podría,1.0
hedge,debería,1.0
hedge,plausible,1.0
hedge,plausiblemente,1.0
hedge,posible,1.0
hedge,posiblemente,1.0
hedge,postulado,1.0
hedge,probablemente,1.0
hedge,relativamente,1.0
hedge,apenas,1.0
hedge,parece,1.0
hedge,sugerir,1.0
hedge,sugirió,1.0
hedge,suponer,1.0
hedge,sospechar,1.0
hedge,típico,1.0
hedge,típicamente,1.0
hedge,incierto,1.0
hedge,inciertamente,1.0
hedge,improbable,1.0
hedge,presumiblemente,1.0
hedge,sugerencias,1.0
hedge,equitativamente,1.0
hedge,bastante,1.0
hedge,argumentar,1.0
hedge,argumentó,1.0
hedge,reclamos,1.0
hedge,siente,1.0
hedge,indica,1.0
hedge,supuesto,1.0
hedge,suponga,1.0
hedge,sospechosos,1.0
hedge,postulados,1.0
hedge,posiblemente,0.9079977869987488
hedge,probablemente,0.9079970717430115
hedge,usualmente,0.9041401147842407
hedge,usualmente,0.9041401147842407
hedge,debiera,0.8888394832611084
hedge,debiera,0.8888394832611084
hedge,fundamentalmente,0.8715893030166626
hedge,fundamentalmente,0.8715893030166626
hedge,normalmente,0.8710445165634155
hedge,normalmente,0.8710445165634155
hedge,aseverar,0.866225004196167
hedge,seguramente,0.8509306907653809
hedge,debería,0.8349682092666626
hedge,debería,0.8349682092666626
hedge,propuso,0.8342987298965454
hedge,afirmó,0.8329749703407288
hedge,podrían,0.831684410572052
hedge,apareció,0.8290648460388184
hedge,debe,0.8266662359237671
hedge,debe,0.8266662359237671
hedge,mayormente,0.8255289196968079
hedge,mayormente,0.8255289196968079
hedge,casí,0.8250840306282043
hedge,parecería,0.8246229887008667
hedge,señaló,0.8238732814788818
hedge,muy,0.8228931427001953
hedge,muy,0.8228931427001953
hedge,aparecía,0.8225439190864563
hedge,apróximadamente,0.8224084377288818
hedge,sentía,0.8216578960418701
hedge,sostuvo,0.8214846849441528
hedge,rededor,0.8200423717498779
hedge,improbable,0.8190337419509888
hedge,improbable,0.8190337419509888
hedge,improbable,0.8190337419509888
hedge,probable,0.8190335035324097
hedge,pudiera,0.8181466460227966
hedge,podría,0.8156845569610596
hedge,prácticamente,0.8145108819007874
hedge,podría,0.81410151720047
hedge,podría,0.81410151720047
hedge,debería,0.8141012787818909
hedge,probablemente,0.8108667731285095
hedge,aseguró,0.8058183193206787
hedge,quizás,0.8048239946365356
hedge,explicó,0.80265212059021
hedge,quizá,0.8002386093139648
hedge,quizás,0.7995174527168274
hedge,seguramente,0.7959342002868652
hedge,apenas,0.795876145362854
hedge,equitativa,0.7957963943481445
hedge,primordialmente,0.7955738306045532
hedge,primordialmente,0.7955738306045532
hedge,deberían,0.7918943762779236
hedge,deberían,0.7918943762779236
hedge,menudo,0.7893312573432922
hedge,recomendó,0.78849196434021
hedge,sugería,0.785041332244873
hedge,quizá,0.7846952676773071
hedge,debe,0.784660816192627
hedge,bastanta,0.7836495041847229
hedge,bastanta,0.7836495041847229
hedge,reapareció,0.7833453416824341
hedge,supongan,0.7829029560089111
hedge,parece,0.7813910245895386
hedge,fundamentalmente,0.7806249856948853
hedge,aconsejó,0.7800837159156799
hedge,aparecieron,0.7797045707702637
hedge,señala,0.7792754769325256
hedge,puede,0.7792490124702454
hedge,podría,0.7792489528656006
hedge,sugirieron,0.7787629961967468
hedge,rebatir,0.777829110622406
hedge,rebatir,0.777829110622406
hedge,verosímil,0.7769530415534973
hedge,indican,0.7762455344200134
hedge,sintió,0.7751001715660095
hedge,generalmente,0.7740328311920166
hedge,generalmente,0.7740328311920166
hedge,habitualmente,0.7718016505241394
hedge,proponer,0.7715164422988892
hedge,demasiado,0.7714934349060059
hedge,demasiado,0.7714934349060059
hedge,adivinarlo,0.7698577642440796
hedge,tipico,0.7698001265525818
hedge,argumentarlo,0.7691672444343567
hedge,argumentarlo,0.7691672444343567
hedge,sentirá,0.7674460411071777
hedge,señalado,0.7670336365699768
hedge,cuantificar,0.7667230367660522
hedge,pueda,0.763972818851471
hedge,afirmarlo,0.763321578502655
hedge,tremendamente,0.7614322900772095
hedge,tremendamente,0.7614322900772095
hedge,contraargumentar,0.7594868540763855
hedge,contraargumentar,0.7594868540763855
hedge,justificar,0.7580984234809875
hedge,justificar,0.7580984234809875
hedge,sienta,0.7569674849510193
hedge,reclamo,0.7559694051742554
hedge,calcular,0.7552630305290222
hedge,adivinarla,0.7549216747283936
hedge,básicamente,0.7543905377388
hedge,posiblemente,0.7542580366134644
hedge,igualitariamente,0.7530890703201294
hedge,tipicamente,0.7512491941452026
hedge,probablemente,0.7500823736190796
hedge,probablemente,0.7500823736190796
hedge,probablemente,0.7500823736190796
hedge,suponerle,0.7494183778762817
hedge,duda,0.7492131590843201
hedge,sospechos,0.7485427856445312
hedge,parezca,0.7484534382820129
hedge,suponerles,0.747230589389801
hedge,afirmarse,0.7470446228981018
hedge,asumiendo,0.746709942817688
hedge,podrá,0.7466340065002441
hedge,asumirlo,0.7454473376274109
hedge,usualmente,0.7435640096664429
hedge,adivinarlos,0.7421808242797852
hedge,pueden,0.7416233420372009
hedge,aproximadamente,0.7413600087165833
hedge,fundamentar,0.7411177158355713
hedge,fundamentar,0.7411177158355713
hedge,parace,0.740735650062561
hedge,poco,0.7404623627662659
hedge,poco,0.7404623627662659
hedge,improbable,0.7404202818870544
hedge,plausible,0.7404200434684753
hedge,presuponer,0.7382317781448364
hedge,implique,0.7381422519683838
hedge,primordialmente,0.7379491925239563
hedge,habitualmente,0.73792564868927
hedge,habitualmente,0.73792564868927
hedge,imaginar,0.7376853227615356
hedge,adivinarlas,0.7372778654098511
hedge,recomendaciones,0.7371631860733032
hedge,aparecerle,0.7350165247917175
hedge,aparecerle,0.7350165247917175
hedge,sospecharse,0.7343229055404663
hedge,desapareció,0.7342424392700195
hedge,extrañamente,0.7341908812522888
hedge,principalemente,0.7338699102401733
hedge,principalemente,0.7338699102401733
hedge,elpensamiento,0.7334426045417786
hedge,elpensamiento,0.7334426045417786
hedge,ocasionalmente,0.7334229350090027
hedge,asumir,0.7330106496810913
hedge,postula,0.7328998446464539
hedge,postula,0.7328998446464539
hedge,pareciera,0.7324182987213135
hedge,bastante,0.7321769595146179
hedge,notó,0.7320132255554199
hedge,conlleve,0.7318729162216187
hedge,incierta,0.731792151927948
hedge,sientes,0.7313917875289917
hedge,evidentemente,0.7312555313110352
hedge,generalmente,0.7305862903594971
hedge,frecuentemente,0.7305859923362732
hedge,frecuentemente,0.7305859923362732
hedge,indicará,0.7298923134803772
hedge,sentirse,0.7296069860458374
hedge,parece,0.7288494110107422
hedge,parecer,0.7284947633743286
hedge,reaparecer,0.7284635901451111
hedge,reaparecer,0.7284635901451111
hedge,indicaba,0.7274760603904724
hedge,practicamente,0.7268587946891785
hedge,asumirla,0.7264895439147949
hedge,sintieron,0.7264832258224487
hedge,negar,0.7263138294219971
hedge,asumido,0.7227627038955688
hedge,adivinar,0.7216662764549255
hedge,sujerencias,0.7213804125785828
hedge,señalar,0.7204364538192749
hedge,extremadamente,0.7204267978668213
hedge,posiblemente,0.7201068997383118
hedge,posiblemente,0.7201068997383118
hedge,posiblemente,0.7201068997383118
hedge,suponer,0.7199931144714355
hedge,señalar,0.7189801931381226
hedge,aprox,0.7182087302207947
hedge,solicitado,0.7169420719146729
hedge,postulados,0.716771125793457
hedge,sospecharlo,0.7164880633354187
hedge,sugerirlo,0.7160221934318542
hedge,indicarlo,0.7158597707748413
hedge,convincente,0.7150680422782898
hedge,principalmente,0.7149099111557007
hedge,principalmente,0.7149099111557007
hedge,especifica,0.7144237160682678
hedge,indicarse,0.7139685750007629
hedge,sentió,0.7133956551551819
hedge,indicada,0.7127094268798828
hedge,posiblemente,0.7115695476531982
hedge,reflexionar,0.7103807926177979
hedge,depensamiento,0.7100163102149963
hedge,depensamiento,0.7100163102149963
hedge,indicarnos,0.7088228464126587
hedge,relativamente,0.7087227702140808
hedge,factible,0.7084313035011292
hedge,parecería,0.7081975936889648
hedge,sospechoso,0.706904947757721
hedge,alrrededor,0.7063760757446289
hedge,casi,0.7063055038452148
hedge,creer,0.7061032652854919
hedge,alrededorde,0.7056229710578918
hedge,indicarla,0.7055786848068237
hedge,signifique,0.704957902431488
hedge,sentirlo,0.7043699622154236
hedge,sugerirme,0.7041119933128357
hedge,sentirse,0.7039653062820435
hedge,sospechando,0.7037114500999451
hedge,cierto,0.703363299369812
hedge,pausible,0.7026652097702026
hedge,sentir,0.7010886073112488
hedge,dudas,0.7007799744606018
hedge,determinar,0.7004071474075317
hedge,aparecernos,0.70013427734375
hedge,aparecernos,0.70013427734375
hedge,podría,0.6947152614593506
hedge,considerar,0.6928496360778809
hedge,pareciera,0.6886452436447144
hedge,probablemente,0.6818331480026245
hedge,evidente,0.6786443591117859
hedge,considerarse,0.6782052516937256
hedge,resulta,0.6778050065040588
hedge,obvio,0.6766397953033447
hedge,quizá,0.6757379174232483
hedge,pensarse,0.6750761270523071
hedge,probable,0.6748420000076294
hedge,quizás,0.6704241633415222
hedge,debería,0.6681626439094543
hedge,ciertamente,0.6676453351974487
hedge,tratarse,0.6657294034957886
hedge,puede,0.6642355918884277
hedge,posiblemente,0.6600993275642395
hedge,sugerir,0.6557789444923401
hedge,pensar,0.653538703918457
hedge,indicar,0.6527019739151001
hedge,decir,0.6513968110084534
hedge,decirse,0.6470773220062256
hedge,parezca,0.6450758576393127
hedge,afirmar,0.6450737714767456
hedge,debiera,0.6450243592262268
hedge,supuesto,0.6439160704612732
hedge,considerando,0.6431552171707153
hedge,debe,0.6412296891212463
hedge,obviamente,0.640758752822876
hedge,considera,0.6394145488739014
hedge,suponerse,0.6384592056274414
hedge,hecho,0.6373646855354309
hedge,que,0.6372811794281006
hedge,seguramente,0.6363755464553833
hedge,presuponer,0.6355587840080261
hedge,sería,0.6354835629463196
hedge,incluso,0.6351978778839111
hedge,advertir,0.634438693523407
hedge,deba,0.6338546276092529
hedge,sospechar,0.6327635049819946
hedge,suponiendo,0.6324658393859863
hedge,creo,0.631309986114502
hedge,posible,0.6311652660369873
hedge,indudablemente,0.6298776865005493
hedge,pero,0.6293516755104065
hedge,sugiere,0.6293337345123291
hedge,aparentemente,0.6289281249046326
hedge,algo,0.6285558342933655
hedge,resultaría,0.6272331476211548
hedge,plausible,0.6270986795425415
hedge,intuir,0.6235923767089844
hedge,también,0.6233788132667542
hedge,objetarle,0.6230302453041077
hedge,factible,0.61970454454422
hedge,objetarse,0.6192405223846436
hedge,argumentar,0.6190199851989746
hedge,sospecho,0.6189594864845276
hedge,descartar,0.6188704967498779
hedge,cierto,0.6174051761627197
hedge,simplemente,0.6172178983688354
hedge,aunque,0.6171229481697083
hedge,realmente,0.6169796586036682
hedge,lógicamente,0.6168016791343689
hedge,parecía,0.6164745688438416
hedge,porque,0.616317629814148
hedge,digamos,0.6150127053260803
hedge,precisamente,0.6147212982177734
hedge,pues,0.6132065057754517
hedge,indicaría,0.6131091713905334
hedge,necesariamente,0.6129925847053528
hedge,presuponerse,0.6125227808952332
hedge,razonable,0.6120508313179016
hedge,eso,0.6120153665542603
hedge,cree,0.611662745475769
hedge,factiblemente,0.6114808917045593
hedge,deducir,0.6108629107475281
hedge,claro,0.6107143759727478
hedge,admitir,0.610673725605011
hedge,explicaría,0.6104333400726318
hedge,ocurrir,0.6096280217170715
hedge,embargo,0.6095697283744812
hedge,dudar,0.6083105802536011
hedge,efectivamente,0.6076857447624207
hedge,señalar,0.6076526641845703
hedge,notar,0.606931746006012
hedge,tendría,0.6066119074821472
hedge,inferir,0.6049447059631348
hedge,supone,0.6048740744590759
hedge,plantearse,0.604679524898529
hedge,parecen,0.6032298803329468
hedge,cuestionable,0.6021405458450317
hedge,plantear,0.6013971567153931
hedge,consideraría,0.6013356447219849
hedge,sólo,0.6010406017303467
hedge,esto,0.6009670495986938
indicative,puede,1.0
indicative,quieres,1.0
indicative,puedes,1.0
indicative,puedes,0.9093011617660522
indicative,puede,0.8326554298400879
indicative,podrás,0.8246825933456421
indicative,quieres,0.819439172744751
indicative,deseas,0.8095105290412903
indicative,debe,0.784660816192627
indicative,puedes,0.7807710766792297
indicative,podría,0.7792489528656006
indicative,pueda,0.763972818851471
indicative,podrías,0.7536874413490295
indicative,debes,0.7529889345169067
indicative,pudes,0.7517621517181396
indicative,prefieres,0.7497959733009338
indicative,podrá,0.7466340065002441
indicative,podrías,0.7463140487670898
indicative,pueden,0.7416233420372009
indicative,podrás,0.7410733699798584
indicative,pudes,0.7334972620010376
indicative,puedes,0.7325175404548645
indicative,queires,0.7265813946723938
indicative,debes,0.7261193990707397
indicative,pretendes,0.7222574949264526
indicative,podemos,0.7066517472267151
indicative,puedas,0.7046485543251038
indicative,vas,0.7015127539634705
indicative,tienes,0.7014264464378357
indicative,deseas,0.6898052096366882
indicative,pueden,0.6861280798912048
indicative,decides,0.6820440292358398
indicative,quiere,0.6743875741958618
indicative,prefieres,0.6707648634910583
indicative,deberás,0.6695660352706909
indicative,pretendes,0.6680569648742676
indicative,pueder,0.6666513681411743
indicative,pueda,0.6657395362854004
indicative,puedo,0.6651889681816101
indicative,tendrás,0.6598541736602783
indicative,hacerte,0.6582274436950684
indicative,pudiéndote,0.6576800346374512
indicative,deberías,0.6566786766052246
indicative,podrá,0.6537320017814636
indicative,podras,0.6492974162101746
indicative,podes,0.6492186784744263
indicative,puedea,0.6486889719963074
indicative,permitirte,0.6428681015968323
indicative,podría,0.6371507048606873
indicative,podrias,0.6336352229118347
indicative,podremos,0.6315371990203857
indicative,quieras,0.631534218788147
indicative,puedemos,0.6306816339492798
indicative,tendrías,0.628221869468689
indicative,peudes,0.6281777620315552
indicative,sabes,0.6260907053947449
indicative,debe,0.6247866153717041
indicative,sueles,0.6230455040931702
indicative,peude,0.6185017228126526
indicative,pueds,0.6172170639038086
indicative,necesitarás,0.6171785593032837
indicative,puedeo,0.6166360378265381
indicative,podria,0.6149858832359314
indicative,preferirás,0.6142560839653015
indicative,queires,0.613605797290802
indicative,quisieras,0.6119699478149414
indicative,debas,0.6100006699562073
indicative,uedes,0.6087883710861206
indicative,conviene,0.6082188487052917
indicative,quiers,0.6080372333526611
indicative,suele,0.6079160571098328
indicative,podríamos,0.6066311597824097
indicative,querrás,0.606454610824585
indicative,debería,0.6060747504234314
indicative,obligarte,0.6043663024902344
indicative,desea,0.604202389717102
indicative,hay,0.6038085222244263
indicative,crees,0.6020728945732117
indicative,prodrá,0.6002938151359558
indicative,quiera,0.6002784967422485
indicative,encuentras,0.6001912951469421
indicative,apetece,0.5996887683868408
indicative,permite,0.5982388854026794
indicative,requieres,0.5972937345504761
indicative,logras,0.5970194935798645
indicative,pudiste,0.5963279604911804
indicative,acabas,0.5962334871292114
indicative,puedieras,0.5954152941703796
indicative,limitarás,0.5947679281234741
indicative,quiereas,0.5943333506584167
indicative,queremos,0.5936492681503296
indicative,necesitas,0.5933369994163513
indicative,consigues,0.593278706073761
indicative,intentarás,0.5927109122276306
indicative,limitarte,0.5924912095069885
indicative,gustaría,0.5916465520858765
indicative,apresurarte,0.5911096930503845
indicative,obligarás,0.5906171202659607
indicative,podés,0.5905547738075256
indicative,quiero,0.5860620141029358
indicative,atreves,0.5856610536575317
indicative,piensas,0.5831278562545776
indicative,dudes,0.5823048949241638
indicative,olvides,0.5818603038787842
indicative,podriamos,0.5806152820587158
indicative,deberias,0.5801659822463989
indicative,tendrias,0.580093264579773
indicative,optarás,0.5798550844192505
indicative,intentas,0.5798457264900208
indicative,pretenderás,0.5796526074409485
indicative,podéis,0.5794305205345154
indicative,desees,0.5790092945098877
indicative,podré,0.5788462162017822
indicative,queras,0.5784467458724976
indicative,pudieras,0.5783045291900635
indicative,optas,0.5777031183242798
indicative,podràs,0.5774056315422058
indicative,permitírtelo,0.5767652988433838
ingroup_ident,compañero,1.0
ingroup_ident,hermano,1.0
ingroup_ident,compinche,1.0
ingroup_ident,compañero,0.8650611042976379
ingroup_ident,hermano,0.86146080493927
ingroup_ident,compinche,0.8250299692153931
ingroup_ident,padre,0.8062651753425598
ingroup_ident,primo,0.8011878132820129
ingroup_ident,amigo,0.8009488582611084
ingroup_ident,sobrino,0.797057032585144
ingroup_ident,cuñado,0.7798951268196106
ingroup_ident,hermana,0.7770695090293884
ingroup_ident,primo,0.7544916868209839
ingroup_ident,cuñado,0.7533979415893555
ingroup_ident,amigo,0.7489343285560608
ingroup_ident,colega,0.7413368821144104
ingroup_ident,colega,0.7346067428588867
ingroup_ident,sobrino,0.7286028861999512
ingroup_ident,excompañero,0.7267278432846069
ingroup_ident,compañera,0.7235307097434998
ingroup_ident,compinches,0.7148966789245605
ingroup_ident,compañero,0.7025641202926636
ingroup_ident,tío,0.6921442747116089
ingroup_ident,amiguito,0.690474271774292
ingroup_ident,padre,0.6883425712585449
ingroup_ident,tocayo,0.6589741110801697
ingroup_ident,amigote,0.6581812500953674
ingroup_ident,hermana,0.6524965167045593
ingroup_ident,compañera,0.6483927965164185
ingroup_ident,excompañero,0.6468492150306702
ingroup_ident,hermanito,0.6459770202636719
ingroup_ident,hijo,0.6425113677978516
ingroup_ident,camarada,0.6400537490844727
ingroup_ident,compañerito,0.6385068893432617
ingroup_ident,cuñadito,0.6337205171585083
ingroup_ident,pariente,0.6277593374252319
ingroup_ident,suhermano,0.6246165633201599
ingroup_ident,suegro,0.6232566833496094
ingroup_ident,compadre,0.622449517250061
ingroup_ident,confidente,0.618133544921875
ingroup_ident,amiguete,0.6180145144462585
ingroup_ident,amiguísimo,0.617070198059082
ingroup_ident,compatriota,0.612229585647583
ingroup_ident,hermando,0.6091040372848511
ingroup_ident,hemano,0.6078940033912659
ingroup_ident,coleguita,0.6073834896087646
ingroup_ident,examigo,0.6067957282066345
ingroup_ident,papá,0.5993240475654602
ingroup_ident,muchacho,0.5952980518341064
ingroup_ident,companero,0.591566801071167
ingroup_ident,vecino,0.5889812111854553
ingroup_ident,secuaz,0.5881714820861816
ingroup_ident,coleguilla,0.5856408476829529
ingroup_ident,queridísimo,0.5854670405387878
ingroup_ident,abuelo,0.5840446352958679
ingroup_ident,esposo,0.5835682153701782
ingroup_ident,excolega,0.5800102949142456
ingroup_ident,mentor,0.5799033045768738
ingroup_ident,condiscípulo,0.5792251825332642
ingroup_ident,novio,0.5769550204277039
ingroup_ident,excuñado,0.5769004821777344
ingroup_ident,marido,0.5764785408973694
ingroup_ident,concuñado,0.5762266516685486
ingroup_ident,compinches,0.576198935508728
ingroup_ident,correligionario,0.575817883014679
ingroup_ident,yerno,0.5740118622779846
ingroup_ident,padrastro,0.5740031599998474
ingroup_ident,compañeros,0.5709651112556458
ingroup_ident,nieto,0.5686964392662048
ingroup_ident,hermanastro,0.5673635005950928
ingroup_ident,inseparable,0.5654066801071167
ingroup_ident,esposa,0.5645580291748047
ingroup_ident,hermanazo,0.5643853545188904
ingroup_ident,convecino,0.564301609992981
ingroup_ident,lugarteniente,0.5630964636802673
ingroup_ident,colaborador,0.5611080527305603
ingroup_ident,archienemigo,0.5602138042449951
ingroup_ident,sobrina,0.5601122379302979
ingroup_ident,cuñada,0.5595821738243103
ingroup_ident,paisano,0.5588958859443665
ingroup_ident,mellizo,0.5570369362831116
ingroup_ident,gemelo,0.5566739439964294
ingroup_ident,padrino,0.555308997631073
ingroup_ident,amigacho,0.5548018217086792
ingroup_ident,tio,0.5532219409942627
ingroup_ident,amiga,0.5519196391105652
ingroup_ident,ahijado,0.5503858923912048
ingroup_ident,cómplice,0.5500488877296448
ingroup_ident,grandullón,0.5499401092529297
ingroup_ident,hermanos,0.5493398308753967
ingroup_ident,ayudante,0.5485645532608032
ingroup_ident,cuñao,0.5466505289077759
ingroup_ident,amigazo,0.5461854934692383
ingroup_ident,sobrinito,0.5439056754112244
ingroup_ident,compinchado,0.5409489870071411
ingroup_ident,hijito,0.5403503179550171
ingroup_ident,acompañante,0.5391154885292053
ingroup_ident,chico,0.5390738248825073
ingroup_ident,compi,0.538551390171051
ingroup_ident,coterráneo,0.5376174449920654
ingroup_ident,matón,0.5364997982978821
ingroup_ident,primito,0.5360628366470337
ingroup_ident,amadísimo,0.5354344248771667
ingroup_ident,allegado,0.5343670845031738
ingroup_ident,hermanísimo,0.5324892401695251
ingroup_ident,pupilo,0.5323309898376465
ingroup_ident,hermanita,0.5310066342353821
ingroup_ident,dilecto,0.5302141904830933
ingroup_ident,hija,0.5290749669075012
ingroup_ident,concuño,0.527069091796875
ingroup_ident,colegui,0.5269611477851868
ingroup_ident,coterraneo,0.5261445045471191
ingroup_ident,esbirro,0.5255035758018494
ingroup_ident,julito,0.5242047309875488
please,ripe,1.0
please,ripe,0.9999998807907104
please,rins,0.6514677405357361
please,riper,0.6434517502784729
please,ripes,0.632766842842102
please,sned,0.6272807717323303
please,ruer,0.6257144808769226
please,slue,0.6249545812606812
please,sloe,0.6221057772636414
please,rids,0.6212533712387085
please,nips,0.6204589009284973
please,sift,0.6198987364768982
please,oots,0.6185159087181091
please,pith,0.6166399717330933
please,oats,0.6151801347732544
please,riped,0.6144812703132629
please,snot,0.614370584487915
please,sris,0.6142206192016602
please,seep,0.6114492416381836
please,epee,0.6114329099655151
please,oast,0.611029863357544
please,reif,0.6102334260940552
please,sorn,0.6097544431686401
please,ripen,0.6094054579734802
please,ogee,0.6091178059577942
please,smit,0.60835862159729
please,ryot,0.6081845760345459
please,oars,0.6077050566673279
please,cripe,0.6050434708595276
please,nims,0.6037032604217529
please,roil,0.6004073619842529
please,trapt,0.6002027988433838
please,snit,0.5988616347312927
please,sics,0.5979230403900146
please,eels,0.5971115231513977
please,rasp,0.5965020060539246
please,rotl,0.596348762512207
please,ogle,0.5961354374885559
please,rims,0.5960801839828491
please,unripe,0.595177173614502
please,snog,0.5947104692459106
please,rots,0.5934248566627502
please,rets,0.5933507084846497
please,teed,0.5929286479949951
please,eons,0.5924868583679199
please,oily,0.592183530330658
please,nods,0.5914117097854614
please,reft,0.5894128680229187
please,snag,0.5894007682800293
please,nogs,0.5893819332122803
please,ired,0.589293897151947
please,nurds,0.5886101126670837
please,robs,0.5865966081619263
please,pees,0.5863884687423706
please,snogs,0.5858725905418396
please,noil,0.5858026146888733
please,oust,0.585591733455658
please,ragi,0.5853977203369141
please,ripest,0.5840743780136108
please,noily,0.5834069848060608
please,sike,0.5825660824775696
please,rill,0.58161860704422
please,sneds,0.5810742974281311
please,lilt,0.5802674889564514
